"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (kN)","Strain(8800 (0,1):Axial Strain) (%)","Strain(8800 (0,1):Transverse Strain) (%)",
2.63,2.63,1,1,1,0,30.2961175341236,0.022220122627914,0.00750850898120105,0.0174276693877454,
2.64,2.64,1,1,1,0,30.296046008547,0.0224479241296649,0.00766518072382249,0.016741725987428,
2.651,2.651,1,1,1,0,30.2967523236159,0.0221987953409553,0.00766853348514475,0.0166736765399466,
2.662,2.662,1,1,1,0,30.2969043154661,0.0218037981539965,0.00747323513812311,0.0171658369805344,
2.672,2.672,1,1,1,0,30.2975256939128,0.022004172205925,0.00778273691768423,0.0165309750381857,
2.683,2.683,1,1,1,0,30.2972708840462,0.022370764054358,0.00717646919497363,0.0171588616459334,
2.694,2.694,1,1,1,0,30.2973960538052,0.0238441629335284,0.00752562203378342,0.017272472630109,
2.707,2.707,1,1,1,0,30.296886434072,0.0216978834941983,0.00739439868092053,0.017007161430069,
2.717,2.717,1,1,1,0,30.2971479494614,0.0234335660934448,0.00707977462711707,0.0170207571204109,
2.728,2.728,1,1,1,0,30.2968149084954,0.0227086944505572,0.00724601570934579,0.0168831140674065,
2.739,2.739,1,1,1,0,30.2963522274218,0.0220573274418712,0.0073756558138065,0.0170896940150426,
2.749,2.749,1,1,1,0,30.2966293890311,0.0224889488890767,0.00727223244024068,0.0170502558636853,
2.76,2.76,1,1,1,0,30.2970540721421,0.0231498619541526,0.00716960069087595,0.0174318048914656,
2.771,2.771,1,1,1,0,30.2976575691946,0.0232440419495106,0.00743512076114714,0.0170552788145558,
2.781,2.781,1,1,1,0,30.296852906458,0.0208975281566381,0.00760285195951909,0.0168873028179557,
2.792,2.792,1,1,1,0,30.2968149084954,0.0211676117032766,0.00732643541495055,0.0169291725745047,
2.803,2.803,1,1,1,0,30.2968439657609,0.0214256113395095,0.00747225724940412,0.0172664557384302,
2.813,2.813,1,1,1,0,30.2972328860836,0.0241300091147423,0.00775831298277415,0.0170195679412296,
2.824,2.824,1,1,1,0,30.2968752582006,0.0232103746384382,0.00779142150083147,0.0170995979252395,
2.834,2.834,1,1,1,0,30.2970473666193,0.0218865927308798,0.00770308555321582,0.0172153210336326,
2.845,2.845,1,1,1,0,30.2969579596486,0.0225057359784842,0.00750941702072583,0.0168438711544223,
2.856,2.856,1,1,1,0,30.2966249186826,0.0218742992728949,0.00786567119428068,0.0173760554614866,
2.866,2.866,1,1,1,0,30.2974094648508,0.0219040783122182,0.00717141676992551,0.0171046918718819,
2.877,2.877,1,1,1,0,30.2969579596486,0.0221025198698044,0.00765717134955265,0.0171266650633222,
2.888,2.888,1,1,1,0,30.297036190748,0.0218452187255025,0.00756129168896191,0.0175330093644805,
2.898,2.898,1,1,1,0,30.2969512541258,0.0236766412854195,0.00761870772660561,0.0170149532160482,
2.909,2.909,1,1,1,0,30.2974809904274,0.0233595492318273,0.0076782658062052,0.0168226789164742,
2.92,2.92,1,1,1,0,30.2968216140182,0.0232496066018939,0.00746315357109159,0.0170130363302037,
2.93,2.93,1,1,1,0,30.2967858512299,0.0210448168218136,0.00744820584352985,0.0172083989458606,
2.941,2.941,1,1,1,0,30.2969512541258,0.0217525055631995,0.00751726341354251,0.016601686827118,
2.952,2.952,1,1,1,0,30.2971479494614,0.0222572591155767,0.0074608252646178,0.0166974423746304,
2.962,2.962,1,1,1,0,30.2967098553048,0.0233139377087355,0.00747013849051297,0.0172345253899641,
2.973,2.973,1,1,1,0,30.2980889578284,0.0225364929065108,0.00759707775946409,0.016912950040598,
2.983,2.983,1,1,1,0,30.2970853645819,0.0222424976527691,0.00730624899782278,0.0170461913557372,
2.994,2.994,1,1,1,0,30.2965019840978,0.0234693987295032,0.00734995131033585,0.016944170431344,
3.005,3.005,1,1,1,0,30.2968193788439,0.0228621065616608,0.00762450520972535,0.0168377477690855,
3.015,3.015,1,1,1,0,30.2970227797024,0.0198203837499022,0.00732524797864892,0.0170939182634778,
3.017,3.017,1,1,1,0,30.2973312337514,0.0230212463065982,0.00763579749612324,0.0170257978202243,
3.027,3.027,1,1,1,0,30.2973960538052,0.0216227257624269,0.00767873146749996,0.0170325956653953,
3.038,3.038,1,1,1,0,30.2965399820604,0.0210662372410297,0.00743248977483176,0.0168925032582562,
3.049,3.049,1,1,1,0,30.2961980003973,0.0221050344407558,0.00737945095335878,0.0165649287661544,
3.059,3.059,1,1,1,0,30.2969400782544,0.0231741461902857,0.00731654011243694,0.0173588034888857,
3.07,3.07,1,1,1,0,30.2976575691946,0.0231972895562649,0.00777689286843501,0.0165408257015535,
3.081,3.081,1,1,1,0,30.2968752582006,0.0222325092181563,0.0075055287489146,0.0170229934872295,
3.091,3.091,1,1,1,0,30.2968573768065,0.0218914821743965,0.00735374644988813,0.0168965322683184,
3.102,3.102,1,1,1,0,30.2977134485513,0.0236853724345565,0.00757703104072474,0.0169960683406908,
3.112,3.112,1,1,1,0,30.297127832893,0.0219434732571244,0.00774702069637626,0.0170924983480374,
3.123,3.123,1,1,1,0,30.2968327898895,0.0204191310331225,0.00766639144318886,0.0172001101894772,
3.134,3.134,1,1,1,0,30.2962114114429,0.0210618833079934,0.00758711260775626,0.0165464166186001,
3.144,3.144,1,1,1,0,30.2965913910685,0.023178244009614,0.00758387626175769,0.0167970849406609,
3.155,3.155,1,1,1,0,30.2974496979876,0.0239266315475106,0.00736026570801474,0.0170552433166698,
3.166,3.166,1,1,1,0,30.2973044116602,0.0235528685152531,0.00754708901947178,0.0168873915626707,
3.176,3.176,1,1,1,0,30.296919961686,0.0210127094760537,0.00752913777655885,0.0170598402929081,
3.187,3.187,1,1,1,0,30.2974049945023,0.0213685678318143,0.00726010196351223,0.0167823710669097,
3.198,3.198,1,1,1,0,30.296461750961,0.0220692250877619,0.00744452711930126,0.0171141165606176,
3.208,3.208,1,1,1,0,30.295887311174,0.0221916940063238,0.00732748315286375,0.0170355419899341,
3.219,3.219,1,1,1,0,30.2969557244743,0.0216538785025477,0.00761651911852025,0.0169518024768362,
3.229,3.229,1,1,1,0,30.297185947424,0.0231610843911767,0.00751239725301228,0.0170224255210534,
3.24,3.24,1,1,1,0,30.2968752582006,0.0231367535889149,0.0074948418221999,0.017028122931758,
3.251,3.251,1,1,1,0,30.2972440619549,0.0235032290220261,0.00715658545768745,0.0167307393917079,
3.261,3.261,1,1,1,0,30.2974720497303,0.0208355486392975,0.00741230335770398,0.0168168750121116,
3.272,3.272,1,1,1,0,30.2961711783061,0.02063880674541,0.00765034941158444,0.017027945442328,
3.283,3.283,1,1,1,0,30.2960817713353,0.021711690351367,0.00728671450650766,0.017062857613219,
3.293,3.293,1,1,1,0,30.2972753543947,0.0232532853260636,0.00729528267433122,0.0169958376044318,
3.304,3.304,1,1,1,0,30.2972619433491,0.023304857313633,0.00783770823353045,0.0170240761727529,
3.315,3.315,1,1,1,0,30.2974117000251,0.0230733770877123,0.00759044208601378,0.0169642444858827,
3.325,3.325,1,1,1,0,30.297460873859,0.0210742931813002,0.00732745986979902,0.0167832762630029,
3.336,3.336,1,1,1,0,30.2974139351993,0.0229177763685584,0.00774241064955816,0.016923315423313,
3.346,3.346,1,1,1,0,30.2968685526778,0.0217253807932138,0.00806669717522785,0.0173194185843574,
3.357,3.357,1,1,1,0,30.2961443562149,0.0215505016967654,0.00744536530963182,0.0169972575198722,
3.368,3.368,1,1,1,0,30.2970518369679,0.0207464443519711,0.00738601677761488,0.0166267305856981,
3.378,3.378,1,1,1,0,30.2973513503198,0.0229985686019063,0.00779924461058341,0.0172265916124408,
3.389,3.389,1,1,1,0,30.2970831294076,0.0236137537285686,0.00762743887588233,0.0171064490172394,
3.4,3.4,1,1,1,0,30.2968640823293,0.0234865816310048,0.00756455131802522,0.0169404076554269,
3.41,3.41,1,1,1,0,30.296437164044,0.0208883313462138,0.00738522515341379,0.0168934084543495,
3.421,3.421,1,1,1,0,30.2969870169141,0.0211311271414161,0.00763183937511779,0.0169607124462247,
3.432,3.432,1,1,1,0,30.2973804075853,0.0218567671254277,0.0077456935616862,0.0170113324316752,
3.442,3.442,1,1,1,0,30.29622035214,0.022581173107028,0.0073375181537658,0.0171850058389799,
3.453,3.453,1,1,1,0,30.297219475038,0.0222270609810948,0.00760839332892671,0.0169124175723079,
3.464,3.464,1,1,1,0,30.2969244320346,0.0224809627979994,0.00761982531371303,0.0170992784442654,
3.474,3.474,1,1,1,0,30.2965958614171,0.0234737992286682,0.00751281634817757,0.0169469037685668,
3.485,3.485,1,1,1,0,30.2975100476929,0.0229435972869396,0.007918058089941,0.0168048944755831,
3.495,3.495,1,1,1,0,30.2976285119291,0.0208719866350293,0.00768480834739655,0.0169245046024944,
3.506,3.506,1,1,1,0,30.2972284157351,0.0217758119106293,0.00758068648188859,0.0169460518193025,
3.517,3.517,1,1,1,0,30.2960057754102,0.0214012572541833,0.0074760523889564,0.0170748913965764,
3.527,3.527,1,1,1,0,30.2968238491925,0.0235321000218391,0.00740834523669854,0.0171631746390837,
3.538,3.538,1,1,1,0,30.2966070372884,0.023306836374104,0.00748042960512713,0.0171285287023378,
3.549,3.549,1,1,1,0,30.2962628204511,0.0232677906751633,0.00772459910503365,0.0166819830452729,
3.559,3.559,1,1,1,0,30.2969020802919,0.0214782310649753,0.00763386500174999,0.0172302478946999,
3.57,3.57,1,1,1,0,30.2974184055479,0.0221765600144863,0.00755980157281868,0.0168033503175417,
3.581,3.581,1,1,1,0,30.2967322070475,0.0229303492233157,0.00736282684513591,0.0170753528690945,
3.591,3.591,1,1,1,0,30.2972574730006,0.0217568594962358,0.00755621598084904,0.0168837175314687,
3.602,3.602,1,1,1,0,30.2968082029726,0.0220732763409615,0.00771833596061915,0.0170084393539654,
3.612,3.612,1,1,1,0,30.2972932357889,0.0236811116337776,0.00749004551086388,0.0169313556944943,
3.623,3.623,1,1,1,0,30.2973334689257,0.0237656990066171,0.00743498106275871,0.0166126911717811,
3.634,3.634,1,1,1,0,30.2963745791645,0.0229414319619536,0.00769009360309206,0.0169094889967121,
3.644,3.644,1,1,1,0,30.296528806189,0.0213287305086851,0.00764024456148818,0.0167163982457598,
3.655,3.655,1,1,1,0,30.2969311375574,0.0211432576179504,0.00747633178573325,0.0169631085535304,
3.666,3.666,1,1,1,0,30.2970093686568,0.0224895076826215,0.00793926896191724,0.0169746631154267,
3.676,3.676,1,1,1,0,30.2973804075853,0.0230367761105299,0.00746604067111909,0.01693735483723,
3.687,3.687,1,1,1,0,30.2972462971292,0.0224960502237082,0.00722762208820283,0.0170692117348148,
3.698,3.698,1,1,1,0,30.2969378430802,0.0226030359044671,0.00796208636536039,0.0171487802463065,
3.708,3.708,1,1,1,0,30.2965042192721,0.0231227837502956,0.00769726478703134,0.0170389852848771,
3.719,3.719,1,1,1,0,30.2967791457071,0.0224520685151219,0.00724999711341597,0.0170474515306905,
3.729,3.729,1,1,1,0,30.2975234587385,0.0213215826079249,0.00745859009040296,0.0168369313177073,
3.74,3.74,1,1,1,0,30.2964751620066,0.0215442385524511,0.00728678435570188,0.0169095067456551,
3.751,3.751,1,1,1,0,30.2968596119808,0.0227064127102494,0.00756906823258437,0.0173247965140879,
3.761,3.761,1,1,1,0,30.2971904177725,0.0229693483561277,0.00776585669574924,0.0166452959800814,
3.772,3.772,1,1,1,0,30.2964170474756,0.0233669299632311,0.00747265306150466,0.0170200826605767,
3.783,3.783,1,1,1,0,30.2971926529468,0.0228843186050653,0.0073873206292402,0.0166467336444649,
3.793,3.793,1,1,1,0,30.2972462971292,0.0216867541894317,0.00768187468123957,0.0171725460809904,
3.804,3.804,1,1,1,0,30.2971814770754,0.0218078959733248,0.00809228526337482,0.0167306506469929,
3.815,3.815,1,1,1,0,30.2967634994872,0.022579194046557,0.00757416722376198,0.0167532982982673,
3.825,3.825,1,1,1,0,30.2972105343409,0.0222267815843225,0.00791500800846033,0.0172128184326689,
3.836,3.836,1,1,1,0,30.2965332765376,0.0215631909668446,0.00706636358182803,0.0167969429491168,
3.847,3.847,1,1,1,0,30.2961018879037,0.0223262701183558,0.00786241156521737,0.0167515234039668,
3.857,3.857,1,1,1,0,30.2972038288181,0.023129372857511,0.00740464322940521,0.0171722266000163,
3.868,3.868,1,1,1,0,30.2967277366989,0.0224690185859799,0.00762341090568267,0.0168478291687124,
3.878,3.878,1,1,1,0,30.2966942090849,0.0210550846531987,0.00769756746687293,0.0168819781350542,
3.889,3.889,1,1,1,0,30.2971568901585,0.0217302003875375,0.0075001270778954,0.0169453241126393,
3.899,3.899,1,1,1,0,30.2965511579317,0.0251871068030596,0.00790343632528558,0.0172269643402439,
3.904,3.904,1,1,1,0,30.29640363643,0.0211224425584078,0.00745556329198703,0.0171239139771564,
3.914,3.914,1,1,1,0,30.2970138390053,0.0225224997848272,0.00784969901187047,0.0171566785259438,
3.925,3.925,1,1,1,0,30.2972753543947,0.0225875526666641,0.00774052472131438,0.016874434834277,
3.936,3.936,1,1,1,0,30.2975703973981,0.0234863255172968,0.00727707531770617,0.0168746478215931,
3.946,3.946,1,1,1,0,30.2965913910685,0.0223498092964292,0.00757598330281153,0.0168517871830025,
3.957,3.957,1,1,1,0,30.2968841988977,0.0214807456359267,0.00769486663136333,0.0170147757266182,
3.968,3.968,1,1,1,0,30.2970808942333,0.0218255212530494,0.00780317944852412,0.0171586841565034,
3.978,3.978,1,1,1,0,30.2964014012557,0.022417982108891,0.00764180452682562,0.0168905863724116,
3.989,3.989,1,1,1,0,30.2964975137493,0.0229135621339083,0.00773854566081166,0.0169381357907223,
3.999,3.999,1,1,1,0,30.2975569863525,0.0228951452299953,0.00771582138962746,0.0169402301659969,
4.009,4.009,1,1,1,0,30.2973647613654,0.0220514601096511,0.00740524858908839,0.0168386884630648,
4.02,4.02,1,1,1,0,30.2970585424907,0.0223946524783969,0.00789894269379117,0.0170365004328564,
4.031,4.031,1,1,1,0,30.2968059677983,0.0221648486331105,0.00783354056494236,0.0169149201732716,
4.041,4.041,1,1,1,0,30.2972597081748,0.0218573957681656,0.00743751891681515,0.0169359171728466,
4.052,4.052,1,1,1,0,30.2973200578801,0.022197188809514,0.00753658835727498,0.0171174178640166,
4.063,4.063,1,1,1,0,30.2974541683362,0.02230831887573,0.00775179372464754,0.0171771430572287,
4.073,4.073,1,1,1,0,30.2969512541258,0.0239094020798802,0.00744236179428063,0.0169538081073957,
4.084,4.084,1,1,1,0,30.2966517407738,0.0231006881222129,0.00743083667723537,0.0169786033807738,
4.095,4.095,1,1,1,0,30.2967098553048,0.0221482012420893,0.00779980340413712,0.0172775665767514,
4.105,4.105,1,1,1,0,30.2968439657609,0.021249963901937,0.00740296684874408,0.0168998690696033,
4.116,4.116,1,1,1,0,30.2972753543947,0.0221818452700973,0.00790592761321254,0.0166819652963299,
4.126,4.126,1,1,1,0,30.2971524198099,0.0229561468586326,0.00767295726744495,0.0167816078623605,
4.137,4.137,1,1,1,0,30.2967836160556,0.0222170958295465,0.00782536820921935,0.0168558161930647,
4.148,4.148,1,1,1,0,30.2965958614171,0.0217929249629378,0.00766131573507599,0.0169052115014478,
4.158,4.158,1,1,1,0,30.2972574730006,0.0231205020099878,0.0079157297834672,0.0169611029229708,
4.169,4.169,1,1,1,0,30.296703149782,0.0231272075325251,0.00741262932061031,0.0171395330470009,
4.18,4.18,1,1,1,0,30.2977670927338,0.021903682500124,0.00757079117937498,0.0168207265327436,
4.19,4.19,1,1,1,0,30.2973848779339,0.0213634688407183,0.00755854428732283,0.0167750052555626,
4.201,4.201,1,1,1,0,30.2963745791645,0.021844170987606,0.00753628567743339,0.0167075592721433,
4.212,4.212,1,1,1,0,30.2974876959502,0.0226315576583147,0.00766301539880186,0.017160956021208,
4.222,4.222,1,1,1,0,30.2964483399154,0.0231920974329114,0.00746841554372236,0.0167130614444748,
4.233,4.233,1,1,1,0,30.2972217102123,0.022227643057704,0.00767612376424931,0.0170827896762137,
4.243,4.243,1,1,1,0,30.2970205445281,0.0214576255530119,0.0074523502290532,0.0171904902623685,
4.254,4.254,1,1,1,0,30.2978185017419,0.0218383735045791,0.00734766956999153,0.0166947090374076,
4.265,4.265,1,1,1,0,30.2972932357889,0.022536888718605,0.00765365560677722,0.0169240608789192,
4.275,4.275,1,1,1,0,30.2968573768065,0.021834671497345,0.00744503934672549,0.0169744501281107,
4.286,4.286,1,1,1,0,30.2965310413633,0.022351136431098,0.00744611036770344,0.0169530804007325,
4.297,4.297,1,1,1,0,30.2968327898895,0.0229870434850454,0.00780993153729811,0.0170416653752709,
4.307,4.307,1,1,1,0,30.2970652480135,0.0237001804634929,0.00742606364896409,0.0173218856874351,
4.318,4.318,1,1,1,0,30.297760387211,0.0229617347940803,0.00772916258572228,0.0173288965199221,
4.329,4.329,1,1,1,0,30.2975972194894,0.0215814216062427,0.00748923060359806,0.0165225442902583,
4.339,4.339,1,1,1,0,30.2967076201305,0.021097925491631,0.00765314337935299,0.0170826476846696,
4.35,4.35,1,1,1,0,30.2967903215784,0.0222325092181563,0.00749293261089139,0.0172038197185653,
4.361,4.361,1,1,1,0,30.2957688469377,0.0224696239456534,0.0074281591247905,0.0168512192168264,
4.371,4.371,1,1,1,0,30.296461750961,0.0225102063268423,0.00751283963124231,0.0167868083026609,
4.382,4.382,1,1,1,0,30.296620448334,0.022570020519197,0.00751102355219275,0.0171200092096953,
4.392,4.392,1,1,1,0,30.2966919739106,0.022933492437005,0.0076494646551244,0.0170512143066076,
4.403,4.403,1,1,1,0,30.2969244320346,0.0221825204789639,0.00757505198022202,0.0167390636459773,
4.414,4.414,1,1,1,0,30.2963946957329,0.0211626058444381,0.00734901998774633,0.0168399486380182,
4.424,4.424,1,1,1,0,30.2966673869937,0.0210053753107786,0.00759700791026987,0.0170813165139442,
4.435,4.435,1,1,1,0,30.2969914872626,0.0233648344874382,0.00766061724313386,0.0169185409576447,
4.446,4.446,1,1,1,0,30.2966718573422,0.0229382421821356,0.00725961301915273,0.0168457347934378,
4.456,4.456,1,1,1,0,30.2974005241537,0.0231041572988033,0.00737500388799384,0.017332144576492,
4.467,4.467,1,1,1,0,30.2962628204511,0.0221143011003733,0.00731905468342863,0.017286547541912,
4.478,4.478,1,1,1,0,30.2968104381469,0.0213544815778732,0.00742741406671889,0.0165405417184654,
4.488,4.488,1,1,1,0,30.2972932357889,0.0216176733374596,0.00768017501751371,0.017042055852017,
4.499,4.499,1,1,1,0,30.2961443562149,0.022245361469686,0.00772564684294686,0.0174761417510923,
4.509,4.509,1,1,1,0,30.2966740925165,0.0222763977944851,0.00725868169656321,0.0167862048385988,
4.52,4.52,1,1,1,0,30.2965623338031,0.0226031523197889,0.00790036296074018,0.0168244893086607,
4.531,4.531,1,1,1,0,30.2973424096228,0.0232413643971086,0.00740068510839976,0.0169871938691883,
4.541,4.541,1,1,1,0,30.2969244320346,0.0229094177484512,0.00802243606916107,0.0166853553444439,
4.552,4.552,1,1,1,0,30.2971814770754,0.0220170710235834,0.00788334304041676,0.016832476333013,
4.563,4.563,1,1,1,0,30.2969959576111,0.0206554541364312,0.0077146805194553,0.0165015827885693,
4.573,4.573,1,1,1,0,30.2959968347131,0.021820142865181,0.00757724058830738,0.0173406995670205,
4.584,4.584,1,1,1,0,30.2965355117118,0.022851605899632,0.00740075495759398,0.0169549617886911,
4.595,4.595,1,1,1,0,30.2965042192721,0.0224617309868336,0.00794741803457551,0.0170247683815301,
4.605,4.605,1,1,1,0,30.2969467837772,0.0227817334234715,0.00764245645263828,0.0168046637393241,
4.616,4.616,1,1,1,0,30.297277589569,0.0222158152610064,0.00771954667998552,0.0169719652760899,
4.626,4.626,1,1,1,0,30.2969646651714,0.0213671941310167,0.00793719676915556,0.0171640798351769,
4.637,4.637,1,1,1,0,30.2968305547153,0.0223414041101933,0.00777249236919954,0.0165960781611284,
4.648,4.648,1,1,1,0,30.2967344422217,0.0216382322832942,0.00740129046808295,0.0170405116939756,
4.658,4.658,1,1,1,0,30.2967858512299,0.021945615299046,0.00787705661293752,0.017129220911115,
4.669,4.669,1,1,1,0,30.2965690393259,0.0228141900151968,0.00765039597771391,0.016710150617822,
4.68,4.68,1,1,1,0,30.2966249186826,0.0238969223573804,0.00795442623706162,0.0169472587474269,
4.69,4.69,1,1,1,0,30.2965645689773,0.0233476981520653,0.00745025475322679,0.0168417945280907,
4.701,4.701,1,1,1,0,30.2969534893,0.0218842644244432,0.00762515713553801,0.0166932003772521,
4.712,4.712,1,1,1,0,30.2965600986288,0.0215832376852632,0.00759353873362392,0.016765917796744,
4.722,4.722,1,1,1,0,30.2969870169141,0.021839514374733,0.00753228099029846,0.0171011598322239,
4.733,4.733,1,1,1,0,30.2972239453865,0.0231680925935507,0.00776115351667218,0.0168470482152202,
4.744,4.744,1,1,1,0,30.2966919739106,0.0227237585932016,0.00756115199057348,0.0169636587707636,
4.754,4.754,1,1,1,0,30.2971658308555,0.0225640367716551,0.00769137417165264,0.0170991719506074,
4.765,4.765,1,1,1,0,30.2972395916064,0.02277628518641,0.00784494926666394,0.0170514982896957,
4.775,4.775,1,1,1,0,30.2975011069958,0.0222264789044857,0.00766748574723154,0.0169899449553541,
4.786,4.786,1,1,1,0,30.2963052887622,0.0219885958358645,0.00762417924681902,0.0170460493641931,
4.797,4.797,1,1,1,0,30.2965265710148,0.0216038199141622,0.00724038120767921,0.0169287288509296,
4.807,4.807,1,1,1,0,30.2970071334825,0.0212120357900858,0.00742687855622992,0.0168834867952096,
4.818,4.818,1,1,1,0,30.2975055773444,0.0236256280913949,0.00789347117357776,0.0168665898014688,
4.829,4.829,1,1,1,0,30.2968506712837,0.0232978025451303,0.0079646707855463,0.0172942860810622,
